Day,Month,Year,time,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco,Hourly Demand Met (in MW)
16,1,2023,8,15.8,1.9,39,0,279,11.1,1017.2,1,4512.73
16,1,2023,9,17.8,3.7,39,0,270,11.2,1015.8,1,4739.99
16,1,2023,10,17,4,42,0,275,9.3,1015.9,5,4939.65
16,1,2023,11,16.1,4.5,46,0,282,7.4,1016,1,4776.36
16,1,2023,12,15.4,5.3,51,0,290,3.6,1015.8,1,4464.49
16,1,2023,13,13.1,5,58,0,298,3.7,1016.8,1,3967.1
16,1,2023,14,10.9,5.4,69,0,300,1.8,1017.5,1,3838.9
16,1,2023,15,9.8,6,77,0,0,0,1018,1,3749.18
16,1,2023,16,8.7,5.6,81,0,289,0,1018.2,5,3714.91
16,1,2023,17,7.7,5.3,85,0,286,0,1018.4,5,3931.06
16,1,2023,18,7,5.6,91,0,0,0,1018.1,5,4176.18
16,1,2023,19,6.1,4.7,91,0,283,0,1018.4,5,4123.91
16,1,2023,20,5.7,4.5,92,0,285,0,1018.2,5,3904.04
16,1,2023,21,15.6,4.6,48,0,0,0,1017.1,5,3708.78
16,1,2023,22,5.3,4.6,95,0,261,1.8,1017.5,5,3358.09
16,1,2023,23,4.9,4,94,0,261,1.8,1017.5,5,2765.3
17,1,2023,0,4.6,3.6,93,0,0,0,1016.9,5,2253.64
17,1,2023,1,4.8,3.5,91,0,259,3.7,1018,5,1956.17
17,1,2023,2,5.1,3.3,88,0,257,3.7,1018.5,5,1811.93
17,1,2023,3,5.4,5,97,0,250,9.4,1018.8,5,1740.81
17,1,2023,4,8.4,4.8,78,0,260,11.1,1018.9,1,1824.68
17,1,2023,5,11.4,4.4,62,0,269,11.1,1018.9,1,2238.23
17,1,2023,6,15.8,3.6,44,0,270,11.2,1018.9,1,3277.01
17,1,2023,7,15.3,4,47,0,280,13,1018.2,1,4214.67
17,1,2023,8,16.2,3.9,44,0,281,13,1017.4,1,4637.2
17,1,2023,9,19.4,1.4,30,0,270,9.4,1015.8,1,4849.74
17,1,2023,10,18.3,2.2,34,0,273,7.4,1016,1,4945.35
17,1,2023,11,17.2,3.5,40,0,278,7.4,1016.3,1,4760.18
17,1,2023,12,16,2.7,41,0,0,0,1015.2,1,4435.39
17,1,2023,13,13.6,5,56,0,285,3.7,1017.3,1,3910.7
17,1,2023,14,11.1,5.4,68,0,291,1.8,1018,1,3830.74
17,1,2023,15,11.6,5.7,67,0,0,0,1018.1,1,3745.63
17,1,2023,16,10,5.4,73,0,230,0,1018.6,1,3680.1
17,1,2023,17,8.4,5.1,80,0,268,0,1019.1,1,3911.11
17,1,2023,18,9.8,6.3,79,0,0,0,1019.9,1,4207.82
17,1,2023,19,6.7,4.5,86,0,251,0,1019.5,1,4180.13
17,1,2023,20,6.6,4.3,85,0,239,0,1019.4,5,3943.79
17,1,2023,21,7.6,6.7,94,0,0,0,1019.4,5,3743.95
17,1,2023,22,7.1,5.9,92,0,228,0,1019.4,5,3391.44
17,1,2023,23,6.6,5.2,91,0,257,0,1019.4,5,2789.41
18,1,2023,0,5.8,5.4,97,0,0,0,1019.2,5,2253.2
18,1,2023,1,6,4.3,89,0,254,1.8,1020.1,5,1955.42
18,1,2023,2,5.8,4.1,89,0,251,1.8,1020.9,5,1811.82
18,1,2023,3,5.2,4.3,94,0,250,5.4,1021.2,5,1744.68
18,1,2023,4,8.9,4.1,72,0,262,3.7,1021.8,5,1824.27
18,1,2023,5,12.2,4.4,59,0,268,7.4,1021.9,5,2253.59
18,1,2023,6,16.4,2.8,40,0,340,3.6,1021.4,1,3333.14
18,1,2023,7,16.6,4.3,44,0,274,9.3,1021,1,4268.09
18,1,2023,8,17.8,4,40,0,275,9.3,1020,1,4653.53
18,1,2023,9,18.6,2.4,34,0,270,7.6,1018.1,1,4878.79
18,1,2023,10,17.8,3.3,38,0,272,5.5,1018.1,1,5036.36
18,1,2023,11,17,4.3,43,0,275,5.5,1018,1,4840.5
18,1,2023,12,17,4.3,43,0,0,0,1016.6,1,4492.24
18,1,2023,13,14.2,5.5,56,0,280,3.7,1018.7,1,3996.14
18,1,2023,14,12.1,6.4,68,0,279,1.8,1019.3,1,3899.9
18,1,2023,15,9,5.6,79,0,0,0,1018.5,1,3803.51
18,1,2023,16,8.4,5.5,82,0,256,0,1019,1,3768.46
18,1,2023,17,7.9,5.4,84,0,261,0,1019.4,1,3954.58
18,1,2023,18,7.6,5.4,86,0,0,0,1019.4,1,4217.27
18,1,2023,19,7.1,5.2,88,0,293,0,1019.9,5,4199.04
18,1,2023,20,6.8,5.3,90,0,276,0,1019.9,5,3982.07
18,1,2023,21,6.4,5,91,0,0,0,1018.7,5,3759.3
18,1,2023,22,6.6,5.1,90,0,270,0,1018.9,5,3378.98
18,1,2023,23,6.7,5.2,90,0,267,1.8,1019,5,2784.25
19,1,2023,0,9.4,6.5,82,0,0,0,1018.9,5,2259.44
19,1,2023,1,7.2,5.3,88,0,254,1.8,1019.8,5,1951.16
19,1,2023,2,7.5,5.5,87,0,245,1.8,1020.5,5,1804.89
19,1,2023,3,10,7.1,82,0,250,3.6,1020.3,5,1748.51
19,1,2023,4,12.1,6.8,70,0,252,3.7,1020.5,5,1821.56
19,1,2023,5,14.2,6.5,60,0,253,5.5,1020.8,3,2233.61
19,1,2023,6,19.4,4.3,37,0,160,5.4,1020.8,3,3266.09
19,1,2023,7,17.2,6.4,49,0.2,264,5.5,1020.1,3,4170.76
19,1,2023,8,18.1,6.3,46,0,273,5.5,1019.2,3,4482.22
19,1,2023,9,21.6,5.9,36,0,320,5.4,1017.2,3,4678.05
19,1,2023,10,20.4,6.3,40,0,314,3.7,1017.3,2,4762.78
19,1,2023,11,19.3,7.4,46,0,304,3.7,1017.4,3,4572.76
19,1,2023,12,20.4,7.7,44,0,0,0,1017.1,3,4240.19
19,1,2023,13,16.3,8.5,60,0,288,1.8,1018.1,3,3797.95
19,1,2023,14,14.5,8.9,69,0,301,1.8,1018.7,3,3748.71
19,1,2023,15,14.8,9.8,72,0,0,0,1018.1,3,3668.01
19,1,2023,16,14.1,9.5,74,0,68,1.8,1018.4,5,3653.94
19,1,2023,17,13.5,9.5,77,0,68,1.8,1018.6,5,3906.64
19,1,2023,18,13.6,9.6,77,0,0,0,1018.2,5,4129.26
19,1,2023,19,12.2,9.4,83,0,34,1.8,1018.7,5,4035.12
19,1,2023,20,11.7,9.3,85,0,263,1.8,1018.5,5,3786.8
19,1,2023,21,12.8,10.2,84,0,0,0,1017.5,5,3518.19
19,1,2023,22,12.4,9.9,85,0,305,1.8,1017.4,5,3181.74
19,1,2023,23,12,9.7,86,0,305,1.8,1017.3,5,2642.43
20,1,2023,0,12.2,9,81,0,0,0,1016.8,5,2162.59
20,1,2023,1,11.5,9.7,89,0,316,3.7,1017.8,5,1895.27
20,1,2023,2,11.4,9.7,89,0,332,3.7,1018.4,5,1761.61
20,1,2023,3,11.6,8.8,83,0,270,5.4,1018.9,5,1699.19
20,1,2023,4,13.7,9.1,74,0,335,3.7,1018.9,5,1776.21
20,1,2023,5,15.8,9,64,0,328,5.5,1018.9,5,2200.17
20,1,2023,6,18.2,9.8,58,0,90,5.4,1018.6,3,3231.67
20,1,2023,7,18.9,8.8,52,0,347,7.4,1018.1,3,4072.25
20,1,2023,8,19.9,8.9,49,0,4,7.4,1017.2,3,4485.97
20,1,2023,9,22.8,9.2,42,0,50,9.4,1014.8,2,4700.67
20,1,2023,10,21.6,9.5,46,0,42,7.4,1015.1,2,4821.72
20,1,2023,11,20.4,9.9,51,0,25,5.5,1015.4,2,4710.84
20,1,2023,12,20.2,8.8,48,0,340,9.4,1014.5,2,4398.24
20,1,2023,13,17.4,10.5,64,0,356,3.7,1016.4,2,3910.22
20,1,2023,14,15.6,10.8,73,0,5,1.8,1017.1,2,3730.81
20,1,2023,15,15.4,11.8,79,0,0,0,1017.1,2,3609.27
20,1,2023,16,13.2,10.6,84,0,330,1.8,1018,2,3525.32
20,1,2023,17,12.6,10.5,87,0,302,1.8,1018.2,2,3658.06
20,1,2023,18,13.4,10.8,84,0,0,0,1018.1,5,3909.79
20,1,2023,19,11.6,10,90,0,323,0,1018.3,5,3837.02
20,1,2023,20,11.3,9.9,91,0,329,0,1018.2,5,3639.87
20,1,2023,21,12,10.1,88,0,0,0,1017.8,5,3342.26
20,1,2023,22,11.3,9.7,90,0,287,0,1017.8,5,3033.47
20,1,2023,23,10.6,9.2,91,0,308,0,1017.8,5,2572.44
21,1,2023,0,8.8,8,95,0,0,0,1017.3,5,2122.74
21,1,2023,1,9.8,8.9,94,0,305,0,1018.4,5,1868.69
21,1,2023,2,9.8,9,95,0,306,0,1018.9,5,1732.81
21,1,2023,3,8.6,7.4,92,0,0,0,1018.5,5,1689.88
21,1,2023,4,11.7,8,78,0,327,1.8,1018.6,5,1777.52
21,1,2023,5,14.7,8.6,67,0,327,3.7,1018.7,1,2153.38
21,1,2023,6,17.8,12.5,71,0,110,3.6,1017.8,1,2975.97
21,1,2023,7,19.1,9.6,54,0,328,5.5,1017.7,1,3764.67
21,1,2023,8,20.4,9.9,51,0,328,5.5,1016.7,1,4134.44
21,1,2023,9,23,9.7,43,0,140,7.6,1014.3,1,4302.6
21,1,2023,10,21.9,10.4,48,0,140,5.5,1014.5,5,4456.14
21,1,2023,11,20.8,10.6,52,0,140,3.7,1014.7,5,4313.47
21,1,2023,12,20.8,11.4,55,0,250,3.6,1014.5,1,4002.42
21,1,2023,13,17.6,11.2,66,0,318,1.8,1015.5,1,3540.21
21,1,2023,14,15.4,11.2,76,0,314,1.8,1016,1,3435.7
21,1,2023,15,16.2,12.6,79,0,0,0,1015.4,1,3320.13
21,1,2023,16,14.7,12,84,0,312,0,1015.8,5,3260.93
21,1,2023,17,13.2,11.6,90,0,287,0,1016.2,5,3464.75
21,1,2023,18,14.6,12.5,87,0,0,0,1016.1,5,3680.3
21,1,2023,19,11.5,10.9,96,0,285,0,1016.5,5,3611.89
21,1,2023,20,11.2,10.6,96,0,301,0,1016.3,5,3367.63
21,1,2023,21,13.4,12,91,0,0,0,1015.4,5,3157.22
21,1,2023,22,11.9,11,94,0,282,1.8,1015.5,5,2872
21,1,2023,23,11.5,10.6,94,0,285,0,1015.6,5,2430.74
22,1,2023,0,11.6,10.8,95,0,0,0,1015.1,5,2034.99
22,1,2023,1,10.9,10,94,0,208,0,1016.3,5,1785.12
22,1,2023,2,10.8,9.9,94,0,53,0,1016.9,5,1657.53
22,1,2023,3,10.2,9.7,97,0,0,0,1016.4,5,1597.82
22,1,2023,4,12.8,10.3,85,0,343,1.8,1016.6,5,1654.68
22,1,2023,5,15.3,10.9,75,0,343,1.8,1016.8,5,1895.41
22,1,2023,6,19.2,12.5,65,0,110,7.6,1017.2,5,2411.16
22,1,2023,7,19.4,11.7,61,0,348,5.5,1016.3,5,3129.47
22,1,2023,8,20.8,11.7,56,0,352,5.5,1015.6,5,3781.42
22,1,2023,9,23.2,9.2,41,0,0,0,1014.4,5,4241.02
22,1,2023,10,22.3,10.1,46,0,348,0,1014.5,5,4558.51
22,1,2023,11,21.3,11,52,0,296,1.8,1014.5,5,4461.2
22,1,2023,12,21,10.5,51,0,50,3.6,1014.4,5,4310.98
22,1,2023,13,18.3,11.8,66,0,301,1.8,1015.2,5,3760.27
22,1,2023,14,16.3,11.9,75,0,320,1.8,1015.8,5,3482.55
22,1,2023,15,16,11.6,75,0,0,0,1015,5,3200.84
22,1,2023,16,14.9,11.3,79,0,42,0,1015.5,5,3099.34
22,1,2023,17,13.7,11,84,0,101,0,1016.1,5,3226.88
22,1,2023,18,13.2,10.2,82,0,0,0,1016.4,5,3473.65
22,1,2023,19,12.3,10.7,90,0,342,0,1016.6,5,3421.85
22,1,2023,20,12.1,10.5,90,0,329,0,1016.5,5,3236.27
22,1,2023,21,11.2,9.9,92,0,0,0,1016.2,5,3046.7
22,1,2023,22,10.8,9.6,92,0,296,0,1016.3,5,2762
22,1,2023,23,10.4,9.2,92,0,300,0,1016.3,5,2330.55
23,1,2023,0,9.6,9.1,97,0,0,0,1016.3,5,1944.29
23,1,2023,1,10,8.8,92,0,311,0,1016.9,5,1712.8
23,1,2023,2,10.1,8.9,92,0,351,0,1017.4,5,1604.27
23,1,2023,3,9.4,9.4,100,0,0,0,1017.1,5,1561.4
23,1,2023,4,13.3,9.4,77,0,351,1.8,1017.9,5,1658
23,1,2023,5,16.4,9.8,65,0,343,3.7,1017.8,5,2097.12
23,1,2023,6,20.2,11.1,56,0,200,5.4,1016.7,5,3121.65
23,1,2023,7,21,10.2,50,0,350,7.4,1016.6,5,3887.92
23,1,2023,8,22.5,10.3,46,0,2,7.4,1015.4,5,4149.55
23,1,2023,9,25,9.3,37,0,50,5.4,1013.3,5,4309.32
23,1,2023,10,23.9,9.8,41,0,43,5.5,1013.3,2,4365.78
23,1,2023,11,22.8,10.6,46,0,14,3.7,1013.3,2,4203.57
23,1,2023,12,22.6,11,48,0,0,0,1012.4,2,3926.28
23,1,2023,13,19.6,11.6,60,0,293,1.8,1013.6,2,3500.12
23,1,2023,14,17.5,12,70,0,314,1.8,1014,2,3432.62
23,1,2023,15,15.2,11.6,79,0,0,0,1013,2,3350.1
23,1,2023,16,14.5,11.5,82,0,353,0,1013.5,3,3289.38
23,1,2023,17,13.8,11.3,85,0,71,0,1013.9,3,3418.83
23,1,2023,18,14.2,11.5,84,0,0,0,1013.5,3,3660.37
23,1,2023,19,12.8,11.4,91,0,70,0,1014.4,5,3625.9
23,1,2023,20,12.5,11.2,92,0,50,0,1014.4,5,3350.19
23,1,2023,21,13,11.6,91,0,0,0,1013.7,5,3072.97
23,1,2023,22,12.1,10.8,92,0,70,1.8,1013.7,4,2772.99
23,1,2023,23,12.1,10.8,92,0,60,1.8,1013.8,5,2350.12
24,1,2023,0,13.6,13,96,0,0,0,1012.6,5,1967.29
24,1,2023,1,12.1,10.8,92,0,59,1.8,1014.5,5,1744.21
24,1,2023,2,12.2,11.1,93,0.2,64,3.7,1015,5,1627.26
24,1,2023,3,15.2,13.7,91,0.5,90,11.2,1015.1,5,1587.45
24,1,2023,4,16.3,14,86,0,92,11.1,1015.4,5,1678.87
24,1,2023,5,17.4,13.9,80,0,94,11.1,1015.8,5,2095.07
24,1,2023,6,18.2,14.1,77,0,140,14.8,1016.3,5,3049.25
24,1,2023,7,18.9,14.2,74,0.6,98,11.1,1015.3,5,3827.96
24,1,2023,8,19.3,14.3,73,1.1,99,11.1,1014.5,5,4083.67
24,1,2023,9,20.8,14.7,68,0.1,90,7.6,1013,5,4276.06
24,1,2023,10,20.4,14.7,70,0.6,98,7.4,1013.1,5,4398.66
24,1,2023,11,20.1,14.9,72,0.2,108,7.4,1013.3,5,4268.56
24,1,2023,12,19.8,15,74,0,160,3.6,1012.1,7,3975.4
24,1,2023,13,18.7,14.8,78,0.2,117,5.5,1013.8,7,3572.46
24,1,2023,14,17.7,15,84,0.7,117,3.7,1014.1,7,3516.16
24,1,2023,15,17.2,15.2,88,0.2,140,9.4,1014.2,7,3449.06
24,1,2023,16,16.7,14.9,89,0,140,7.4,1014.5,3,3393.27
24,1,2023,17,16.1,14.5,90,0.1,139,5.5,1014.8,3,3495.78
24,1,2023,18,17,15,88,0,90,7.6,1014.3,3,3660.68
24,1,2023,19,15.2,14.1,93,0,130,3.7,1014.9,3,3602.51
24,1,2023,20,14.8,13.8,94,0.2,114,3.7,1014.7,3,3344.3
24,1,2023,21,16,14.5,91,0,110,7.6,1014.3,5,3040.25
24,1,2023,22,15.6,14.3,92,0,108,5.5,1014.4,5,2733.46
24,1,2023,23,15.1,14.1,94,0,104,5.5,1014.6,5,2313.22
25,1,2023,0,12.8,12.2,96,0,0,0,1014.4,5,1952.72
25,1,2023,1,14.6,14,96,0,100,3.7,1015.4,5,1738.04
25,1,2023,2,14.5,14,97,0.1,106,3.7,1016.1,5,1633.08
25,1,2023,3,12,11.2,95,0.1,0,0,1016.5,5,1594.13
25,1,2023,4,14.1,12,87,0,312,1.8,1016.8,5,1696.18
25,1,2023,5,16.1,12.6,80,0,312,3.7,1017,5,2118.84
25,1,2023,6,18,14.7,81,0,230,3.6,1017.1,5,3066.02
25,1,2023,7,19,13.6,71,0,312,7.4,1016.6,5,3830.51
25,1,2023,8,19.9,13.8,68,0,312,7.4,1015.9,5,4074.26
25,1,2023,9,18.6,14.5,77,0.2,270,3.6,1015,5,4331.01
25,1,2023,10,18.6,14.5,77,0,272,3.7,1015,5,4490.9
25,1,2023,11,18.6,14.5,77,0,275,3.7,1015,5,4444.77
25,1,2023,12,17,14.8,87,0,250,3.6,1014.6,5,4184.57
25,1,2023,13,17.6,14.3,81,0,289,3.7,1015.7,5,3790.57
25,1,2023,14,16.5,14.1,86,0,300,3.7,1016.3,5,3712.05
25,1,2023,15,16.4,14.8,90,0,270,3.6,1016.8,5,3617.85
25,1,2023,16,15,13.4,90,0,302,3.7,1017.3,5,3463.08
25,1,2023,17,14.6,13,90,0,294,3.7,1017.6,5,3595.79
25,1,2023,18,16,14.5,91,0,250,5.4,1017.1,5,3734.77
25,1,2023,19,13.9,12.3,90,0,286,3.7,1017.9,5,3612.47
25,1,2023,20,13.8,12.2,90,0,286,3.7,1017.8,5,3344.87
25,1,2023,21,15.6,14.6,94,0,250,5.4,1016.9,5,3026.29
25,1,2023,22,14.7,14.1,96,0,262,5.5,1017.1,5,2756.69
25,1,2023,23,13.8,13.3,97,0,276,5.5,1017.2,5,2392.66
26,1,2023,0,15.2,14.1,93,0,230,3.6,1017.1,5,2034.24
26,1,2023,1,12.9,12.4,97,0,284,5.5,1018,5,1810.52
26,1,2023,2,12.9,12.3,96,0,280,7.4,1018.7,5,1684.74
26,1,2023,3,14,13.4,96,0,250,11.2,1018.7,5,1622.89
26,1,2023,4,14.7,13.2,91,0,263,11.1,1019.1,5,1681.02
26,1,2023,5,15.5,13.2,86,0,278,11.1,1019.4,5,1918.91
26,1,2023,6,13.8,12.4,91,0,250,14.8,1020.6,5,2366.6
26,1,2023,7,17.4,12.7,74,0,297,11.1,1018.9,5,2939.9
26,1,2023,8,18.5,12.5,68,0,299,11.1,1018.1,5,3452.46
26,1,2023,9,16.6,11.9,74,0,270,11.2,1017.4,5,3793.41
26,1,2023,10,18,12.4,70,0,279,13,1017.1,5,3917.36
26,1,2023,11,17.6,12.5,72,0,280,11.1,1017.2,5,3791.75
26,1,2023,12,15.2,12.7,85,0,270,7.6,1017.5,5,3576.12
26,1,2023,13,16.1,12.3,78,0,283,9.3,1017.9,5,3209.42
26,1,2023,14,14.9,12,83,0,286,7.4,1018.5,5,2853.92
26,1,2023,15,14.2,13.1,93,0,250,3.6,1018.4,5,2601.2
26,1,2023,16,13.5,12.6,94,0,259,3.7,1018.8,5,2496.6
26,1,2023,17,12.8,11.9,94,0,267,5.5,1019.3,5,2646.49
26,1,2023,18,12,10.9,93,0,250,5.4,1018.8,5,2903.15
26,1,2023,19,11.8,11,95,0,275,5.5,1019.5,5,2945.26
26,1,2023,20,11.5,10.7,95,0,277,5.5,1019.2,5,2864.27
26,1,2023,21,10.6,9.8,95,0,270,3.6,1018.4,5,2769.72
26,1,2023,22,10.2,9.4,95,0,269,3.7,1018.4,5,2483.62
26,1,2023,23,9.8,8.9,94,0,269,5.5,1018.3,5,2101.83
27,1,2023,0,8.4,6.2,86,0,270,3.6,1017.7,5,1756.5
27,1,2023,1,9.4,8.3,93,0,269,7.4,1019.1,5,1551.41
27,1,2023,2,9.4,8,91,0,270,7.4,1019.9,5,1458.48
27,1,2023,3,7.8,4.6,80,0,270,3.6,1019.8,5,1431.16
27,1,2023,4,10.3,5.7,73,0,278,7.4,1020,1,1519.53
27,1,2023,5,12.7,6.9,68,0,282,9.3,1020.3,1,1926.17
27,1,2023,6,17,5,45,0,250,16.6,1020.6,1,2866.4
27,1,2023,7,16.5,8.5,59,0,285,13,1019.5,1,3720.51
27,1,2023,8,17.8,8.9,56,0,286,13,1018.4,1,4117.8
27,1,2023,9,20.2,7.6,44,0,250,11.2,1016.9,1,4380
27,1,2023,10,19.6,8,47,0,255,11.1,1016.8,1,4651.72
27,1,2023,11,18.9,8.5,51,0,262,11.1,1016.8,1,4524.14
27,1,2023,12,18.4,6.9,47,0,290,5.4,1016.4,1,4209.57
27,1,2023,13,16.6,9,61,0,273,9.3,1017.2,1,3644.07
27,1,2023,14,14.8,8.7,67,0,275,7.4,1017.8,1,3493.8
27,1,2023,15,12.8,7,68,0,250,7.6,1017.4,1,3381.93
27,1,2023,16,12.3,8.2,76,0,284,5.5,1018.1,1,3321.82
27,1,2023,17,11.4,7.9,79,0,279,5.5,1018.2,1,3461.89
27,1,2023,18,10.6,7.7,82,0,250,7.6,1016.9,1,3682.08
27,1,2023,19,10.2,7.6,84,0,277,5.5,1017.9,5,3756.12
27,1,2023,20,9.9,7.5,85,0,279,5.5,1017.6,5,3561.12
27,1,2023,21,8.8,7.6,92,0,270,7.6,1016.5,5,3257.23
27,1,2023,22,8.5,7,90,0,270,7.4,1016.5,1,2991.69
27,1,2023,23,8.1,6.6,90,0,269,7.4,1016.6,1,2584.08
28,1,2023,0,7.8,5.6,86,0,250,7.6,1015.7,1,2199.27
28,1,2023,1,8,6,87,0,267,7.4,1017.1,1,1983.82
28,1,2023,2,8.1,5.7,85,0,266,7.4,1017.5,5,1869.51
28,1,2023,3,8.4,6.7,89,0,250,7.6,1017.7,5,1810.85
28,1,2023,4,11.5,6,69,0,265,7.4,1017.8,1,1868.18
28,1,2023,5,14.6,6.4,58,0,266,9.3,1017.6,1,2195.4
28,1,2023,6,17.4,7.4,52,0,340,11.2,1016.6,1,2898.5
28,1,2023,7,19.1,7.2,46,0,267,11.1,1016.2,1,3629.72
28,1,2023,8,20.6,7.2,42,0,267,11.1,1015.1,1,4027.83
28,1,2023,9,23,6.7,35,0,230,7.6,1013.9,1,4240.95
28,1,2023,10,22,7.4,39,0,241,7.4,1013.6,1,4327.25
28,1,2023,11,21,7.9,43,0,255,5.5,1013.3,1,4165.84
28,1,2023,12,21,10.5,51,0,270,5.4,1011.9,1,3858.35
28,1,2023,13,17.6,9,57,0,268,3.7,1013.6,1,3432.61
28,1,2023,14,15.2,9.1,67,0,255,1.8,1014,1,3265.07
28,1,2023,15,13.2,10.2,82,0,0,0,1013.6,1,3131.2
28,1,2023,16,12.3,9.9,85,0,111,0,1013.9,1,3082.22
28,1,2023,17,11.4,9.5,88,0,108,0,1014.1,1,3237.23
28,1,2023,18,9.8,8.6,92,0,0,0,1014.8,1,3504.88
28,1,2023,19,10.1,9,93,0,181,0,1014.2,1,3409.27
28,1,2023,20,9.8,8.9,94,0,181,0,1013.9,5,3228.27
28,1,2023,21,8.6,7.8,95,0,0,0,1014.7,5,3025.81
28,1,2023,22,8.7,7.9,95,0,198,0,1014.5,5,2763.59
28,1,2023,23,8.8,8.2,96,0,121,1.8,1014.2,5,2364.4
29,1,2023,0,8.6,7.8,95,0,0,0,1013.1,5,1981.36
29,1,2023,1,9.6,8.7,94,0,113,1.8,1014.5,5,1741.67
29,1,2023,2,10.2,9,92,0,111,1.8,1015.1,5,1622.12
29,1,2023,3,11.6,10.8,95,0,0,0,1015.9,5,1566.37
29,1,2023,4,13.7,11,84,0,106,1.8,1015.9,5,1627.4
29,1,2023,5,15.7,11.3,75,0,106,3.7,1016,5,1871.92
29,1,2023,6,16.4,12.4,77,0,90,7.6,1016.2,5,2370.68
29,1,2023,7,18,11.6,66,0,106,7.4,1015.4,5,3016.67
29,1,2023,8,18.2,11.7,66,0,105,7.4,1014.7,5,3674.68
29,1,2023,9,14.6,13.5,93,0.4,340,3.6,1013.1,5,4133.87
29,1,2023,10,18.3,13,71,0.5,96,11.1,1014.1,7,4409.66
29,1,2023,11,17.7,13,74,0,99,11.1,1013.9,7,4371.95
29,1,2023,12,14.4,13.8,96,0,340,7.6,1014.8,8,4254.93
29,1,2023,13,16.3,13.2,82,4.1,101,9.3,1014,8,3640.07
29,1,2023,14,15.4,13.2,87,0,100,9.3,1014.3,8,3331.5
29,1,2023,15,14.6,14,96,0.3,50,7.6,1016.4,7,3250.4
29,1,2023,16,14.3,13.7,96,0.2,63,7.4,1016.3,5,3177.11
29,1,2023,17,14.1,13.3,95,0.3,82,7.4,1016.3,5,3314.73
29,1,2023,18,14.2,13.7,97,0,230,7.6,1017.8,7,3440.52
29,1,2023,19,13.6,13,96,0.4,102,7.4,1016,7,3454.74
29,1,2023,20,13.4,12.8,96,3.9,97,5.5,1015.8,7,3303.61
29,1,2023,21,13.4,12.9,97,0.2,50,7.6,1016.8,7,3091.04
29,1,2023,22,13.3,12.8,97,0,60,7.4,1016.6,25,2780.91
29,1,2023,23,13.1,12.5,96,0,73,7.4,1016.4,25,2306.55
30,1,2023,0,12.4,12.4,100,0,110,11.2,1016.6,25,1924.91
30,1,2023,1,13,12.4,96,0,81,7.4,1017,7,1689.39
30,1,2023,2,13,12.4,96,0.4,74,7.4,1017.8,7,1584.2
30,1,2023,3,12.2,12.2,100,0,0,0,1018.8,5,1536.54
30,1,2023,4,13.1,12.6,97,0.2,72,3.7,1019.1,5,1614.27
30,1,2023,5,13.9,13.1,95,0.5,72,5.5,1019.4,5,1995.47
30,1,2023,6,16,13.8,87,0.2,70,7.6,1019.8,5,2890.4
30,1,2023,7,15.4,13.9,91,0,76,9.3,1018.9,5,3639.99
30,1,2023,8,16,14.4,90,0,79,9.3,1018.2,5,4078.12
30,1,2023,9,18.8,14.7,77,0,50,5.4,1017.5,5,4287.23
30,1,2023,10,16.5,14.5,88,0,69,7.4,1017.5,3,4552.88
30,1,2023,11,16.4,14.8,90,0,63,5.5,1017.5,5,4446.68
30,1,2023,12,17.8,15.4,86,0,90,5.4,1016.5,5,4212.91
30,1,2023,13,15.6,14.6,94,0,44,5.5,1018.2,5,3771.42
30,1,2023,14,14.8,14.3,97,0,25,5.5,1018.7,5,3740.47
30,1,2023,15,14,13.4,96,0,0,0,1018.5,5,3611.38
30,1,2023,16,13.5,13,97,0,287,0,1018.9,5,3511.36
30,1,2023,17,13,12.7,98,0,277,0,1019.3,5,3556.04
30,1,2023,18,13,12.5,97,0,0,0,1019.2,5,3674.21
30,1,2023,19,12.3,12.3,100,0,279,0,1019.6,5,3681.6
30,1,2023,20,12.1,12.1,100,0,275,1.8,1019.4,5,3467.45
30,1,2023,21,11.8,11.3,97,0,0,0,1018.9,5,3237.88
30,1,2023,22,11.7,11.7,100,0,280,1.8,1019.2,5,2891.82
30,1,2023,23,11.5,11.5,100,0,275,3.7,1019.2,5,2429.58
31,1,2023,0,13.6,13.6,100,0,250,3.6,1017.9,5,2036.38
31,1,2023,1,11.4,11.4,100,0,266,5.5,1019.6,5,1785.19
31,1,2023,2,11.6,11.6,100,0,263,5.5,1020.1,5,1671.65
31,1,2023,3,13.2,13.2,100,0,270,9.4,1019.6,5,1629.07
31,1,2023,4,14.4,13.3,93,0,279,11.1,1019.9,5,1711.06
31,1,2023,5,15.6,13.3,86,0,287,11.1,1020.1,5,2135.7
31,1,2023,6,17.4,14.7,84,0,290,7.6,1019.4,5,3072.6
31,1,2023,7,18.1,13.2,73,0,296,13,1019.4,5,3881.09
31,1,2023,8,19.4,12.9,66,0,298,14.8,1018.4,1,4178.26
31,1,2023,9,19.8,14.4,71,0,290,22.3,1018.1,1,4450.96
31,1,2023,10,19.6,14.2,71,0,289,20.4,1017.8,2,4568.26
31,1,2023,11,19.4,13.8,70,0,288,16.7,1017.5,2,4388.19
31,1,2023,12,17.2,13.7,80,0,250,14.8,1017.4,2,4081.23
31,1,2023,13,17.8,13.3,75,0,286,13,1017.7,2,3610.4
31,1,2023,14,16.4,13.1,81,0,284,11.1,1018.2,1,3548.89
31,1,2023,15,14.4,12.6,89,0,270,11.2,1018.9,1,3487.05
